,production_company,movie_count,ganancia_total
1422,Mary Murphy & Company,1,45895.0
1423,Mary Pickford Company,2,15831213.0
1424,Mascot Pictures,1,48428063.0
1425,Matador Pictures,1,167805466.0
1426,Mate Producciones S.A.,1,738599701.0
1427,Matila Röhr Productions (MRP),1,59209.0
1428,Mattel Playground Productions,1,194564672.0
1429,Maurice Cowan Productions,1,8034.0
1430,Maurice Tourneur Productions,1,2586511.0
1431,Max TV,1,43000000.0
1432,Maxima Pictures,1,7424.0
1433,Maya Productions,1,60700000.0
1434,Media 8 Entertainment,1,74000000.0
1435,Media Asia Films,2,246133088.0
1436,Media Asia Films Ltd.,1,198.0
1437,Media Education Foundation,1,54837234.0
1438,Media Pro Pictures,1,908847.0
1439,Media Talent Group,1,53587404.0
1440,MediaTrade,1,249204.0
1441,Mediaset,1,924317558.0
1442,Medusa Distribuzione,2,18549972.0
1443,Medusa Film,3,252892514.0
1444,Medusa Produzione,2,31007400.0
1445,Megalovision,1,41170784.0
1446,Melville-Talbot Productions,1,25792310.0
1447,Melvin Simon Productions,1,26657534.0
1448,Memento Films Production,1,1369280.0
1449,Memfis Film,3,52521763.0
1450,Merchant Films,1,295238201.0
1451,Merchant Ivory Productions,6,399174036.0
1452,Merchant Pacific Corporation,1,103735.0
1453,Mercury,1,8279017.0
1454,Mercury Films,1,6193901.0
1455,Merlin Films,1,71320000.0
1456,Merton Park Studios,1,24000000.0
1457,Meteor Film GmbH,1,7900000.0
1458,Metheus Film,1,337812.0
1459,Metro Communications,2,31998092.0
1460,Metro Pictures Corporation,1,2455831.0
1461,Metro-Goldwyn-Mayer,2,448384.0
1462,Metro-Goldwyn-Mayer (MGM),160,14919361592.0
1463,Metropolitan Filmexport,1,1404.0
1464,Mezhrabpom-Rus,1,2000000.0
1465,Michael Cacoyannis Productions,1,752215857.0
1466,Michael Todd Company,1,1423000.0
1467,Midnight Crew Studios,1,12947880.0
1468,Midnight Sun Pictures,1,24159934.0
1469,Mighty Cheese Productions,1,1928985.0
1470,Mij Film Co.,1,18755936.0
1471,Mike Zoss Productions,1,65470529.0
1472,Mikona Productions GmbH & Co. KG,1,176070171.0
1473,Mile High Productions,1,38585.0
1474,Miles Productions,1,252000.0
1475,Milestone Productions,1,90753806.0
1476,Milky Way Image Company,1,30226144.0
1477,Millennium Films,2,106704468.0
1478,Minds Eye Entertainment,2,472222497.0
1479,MiniFlix Films,1,2340.0
1480,Ministero del Turismo e dello Spettacolo,1,11576431.0
1481,Ministry of Propaganda Films,1,35168966.0
1482,Miracle Pictures,1,1261000.0
1483,Mirage Enterprises,1,7266383.0
1484,Miramax,3,88998290.0
1485,Miramax Films,71,6605922800.0
1486,Miravista Films,1,1845034188.0
1487,Mirror Maze,1,21107746.0
1488,Miso Film,1,44462.0
1489,Mission Pictures International,1,6101904.0
1490,Mitteldeutscher Rundfunk (MDR),2,4284469.0
1491,Mixed Bag Media,1,30655.0
1492,Moby Dick Films,1,177584879.0
1493,Mockingbird Pictures,1,40000.0
1494,Mogador Film,1,20211394.0
1495,Momentum Films,1,114281051.0
1496,Mon Voisin Productions,1,15478800.0
1497,Mondo Furioso Filmproduction,1,53000000.0
1498,Monica Beach Media,1,284139100.0
1499,Monogram Pictures,3,42452406.0
1500,Monsoon Pictures,1,154648887.0
1501,Mont Blanc Pictures,1,362000072.0
1502,Monterey Films,1,17037887.0
1503,Monument Pictures,1,12974636.0
1504,Moody Street Pictures,1,109000000.0
1505,Moonlighting Films,1,17273593.0
1506,Moonshot Pictures,1,157768.0
1507,Moonstone Entertainment,1,497366869.0
1508,Morgan Creek Productions,6,1803523112.0
1509,Mosaic Media Group,1,4856298.0
1510,Mosfilm,22,1044363066.0
1511,Most Production,1,2227167.0
1512,Motion Picture Corporation of America,2,102218897.0
1513,Motion Picture Corporation of America (MPCA),2,62788773.0
1514,"Motion Picture Group, The",1,1200398.0
1515,Motlys,1,615816.0
1516,Motto Pictures,1,84025816.0
1517,Mouka Filmi Oy,1,47042000.0
1518,Movieworld Productions,1,132511035.0
1519,Moving Train Productions,1,10000000.0
1520,Movision,1,4678405.0
1521,Moxie Firecracker Films,2,114179138.0
1522,Mpower Pictures,1,38502340.0
1523,Murder Inc.,1,41744718.0
1524,Muse Productions,1,76578641.0
1525,My Way Pictures,1,30127963.0
1526,Myriad Pictures,5,781989434.0
1527,Myung Film Company,2,43102295.0
1528,NALA Films,1,6900000.0
1529,NHK Enterprises,1,96070507.0
1530,NRK Drama,1,18016290.0
1531,NWR Film Productions,1,8475466.0
1532,Nais Film,1,2228951.0
1533,Namesake Entertainment,1,1192322.0
1534,Nancy Enterprises Inc. (I),1,109862682.0
1535,Narrow Bridge Films,1,245000.0
1536,National Broadcasting Company,1,26810113.0
1537,National Cinematografica,1,14356479.0
1538,National Film Board of Canada,3,12549491.0
1539,National Film Organization,1,8135031.0
1540,National General Production Inc.,1,46396427.0
1541,National Lampoon Productions,1,110.0
1542,Neal Street Productions,1,12764201.0
1543,Nelson Entertainment,1,2415396.0
1544,Nelvana,1,36489888.0
1545,Neo Art & Logic,1,100523181.0
1546,Neo Productions,1,16900000.0
1547,Nero Films,1,50000000.0
1548,Nero-Film AG,2,332517591.0
1549,Nettlefold Films,1,4200000.0
1550,Neue Visionen,1,13865435.0
1551,New Amsterdam Entertainment,3,53710040.0
1552,New Century Entertainment Corporation,1,27610873.0
1553,New Century Producers,1,20173742.0
1554,New City Releasing,1,22456509.0
1555,New Kingdom Pictures,1,9833553.0
1556,New Line Cinema,89,5553222164.0
1557,New Oz Productions,1,190213455.0
1558,New South Wales Film & Television Office,2,125045056.0
1559,New South Wales Film Corp.,2,42867534.0
1560,New Wave Entertainment Television,1,2238600.0
1561,New World Pictures,17,273301307.0
1562,New World Television,1,34564651.0
1563,New Yorker Films,1,67738090.0
1564,New Zealand Film Commission,2,79423989.0
1565,Newgrange Pictures,1,89289910.0
1566,Newman-Foreman Company,1,89417.0
1567,Newmarket Capital Group,3,104822197.0
1568,Newmarket Films,1,96542059.0
1569,Newport Films,1,1300000.0
1570,Newtown Productions,1,55260558.0
1571,Next Entertainment World,1,454516.0
1572,Next Wednesday Productions,2,100732106.0
1573,Nice Flxpictures AB,1,50548152.0
1574,Nick Wechsler/Miracle Pictures,1,342835.0
1575,Nickelodeon,1,3021345.0
1576,Nickelodeon Movies,1,10500000.0
1577,Nicolas Entertainment,1,30859000.0
1578,Nihon Eiga Shinsha,1,224920315.0
1579,Nikkatsu,6,91778701.0
1580,Nikola Film,1,206909.0
1581,Nimbus Film Productions,2,124833191.0
1582,Nina Saxon Film Design,1,365134.0
1583,Nippon Animation,1,61000000.0
1584,Nippon Shuppan Hanbai (Nippan) K.K.,1,44065653.0
1585,No Frills Film Production,1,670774.0
1586,No Limit Films,1,8359717.0
1587,Nomadic Pictures,2,40618620.0
1588,Nomados Film,1,19294901.0
1589,Non-Stop Productions,1,100129872.0
1590,Nord Ouest Production,1,19724334.0
1591,Nordic Film,1,48600000.0
1592,Nordisk Film,10,458177488.0
1593,Nordisk Film Production A/S,1,3460466.0
1594,Nordsjøfilm,1,11000000.0
1595,Norm-Iris,1,39388.0
1596,Norma Productions,1,115922175.0
1597,Norman Rosemont Productions,1,5873871.0
1598,Norris Brothers Entertainment,1,1108561013.0
1599,Norsk Rikskringkasting (NRK),1,80197993.0
1600,Norstar Entertainment,2,17479755.0
1601,North American Star System,1,18479.0
1602,North by Northwest Entertainment,1,89325780.0
1603,Northern Lights,1,1243961.0
1604,Nouvelles Éditions de Film,1,1107542.0
1605,Nova International Films,1,238227.0
1606,Nu Boyana Viburno,1,9868942.0
1607,Nu Image Films,4,178979328.0
1608,Nuova Linea Cinematografica,1,635096.0
1609,Nuyorican Productions,2,527182072.0
1610,O Entertainment,1,212385533.0
1611,O.N.C.I.C.,1,6928068.0
1612,O.T.A. Productions,1,31987563.0
1613,O2 Filmes,2,59251227.0
1614,Oakland Productions,1,7401480.0
1615,Obregon Cinematografica,1,26900000.0
1616,Oceana Media Finance,1,7871522.0
1617,October Films,7,434470452.0
1618,Odd Lot Entertainment,1,1179676.0
1619,Odyssey Entertainment,1,24689703.0
1620,OffSpring Productions,1,129115.0
1621,Office Kitano,2,88590426.0
1622,Oh My Gomez! Films,1,134402450.0
1623,Oil Factory,1,39438674.0
1624,Omega Micott Inc.,1,217764291.0
1625,Omega Project,2,18273061.0
1626,OmniaTV,1,16549477.0
1627,Once Upon a Time Films,1,29193330.0
1628,One Race Productions,1,2152738.0
1629,Onyx Films,1,21170563.0
1630,Oops Doughnuts Productions,1,24145613.0
1631,Open City Films,2,69310633.0
1632,Open Road Films,2,112137302.0
1633,Optimum Productions,2,4298999.0
1634,Orenda Films,1,30036000.0
1635,Original Film,3,58236853.0
1636,Original Media,1,14723313.0
1637,Original Pictures,1,219788712.0
1638,Orion Pictures,43,2040058772.0
1639,Orion Pictures Corporation,3,19479071.0
1640,Orizzonte 2000,1,529076069.0
1641,Orly Films,2,367714956.0
1642,Oscilloscope Laboratories,2,52459753.0
1643,Osmosis,1,121461.0
1644,Outpost Productions,1,851517.0
1645,Overseas FilmGroup,4,51023149.0
1646,P.T. Insantra Film,1,14000.0
1647,PAC,1,457163.0
1648,PBS,2,13269110.0
1649,PECF,1,123205624.0
1650,PSC,1,10652498.0
1651,PSO International,1,19595031.0
1652,Pacific Bay Entertainment Canada,1,252434250.0
1653,Paco Cinematografica,1,1700000.0
1654,Palace Pictures,1,750000.0
1655,Palisades Pictures,1,307811.0
1656,Palladium,1,4187.0
1657,Palladium Productions,1,116000000.0
1658,Palm Pictures,2,166673296.0
1659,PalmStar Media,1,52395996.0
1660,Palo Alto Productions,1,115350426.0
1661,Palomar Pictures,3,443323012.0
1662,Panamax Films,1,15500000.0
1663,Pandora Cinema,2,70009031.0
1664,Pandora Filmproduktion,3,33914563.0
1665,Par-Par Productions,1,12000000.0
1666,Parabolic Pictures,1,17479.0
1667,Paradis Films,2,54115860.0
1668,Paradise F.X. Corp.,1,3759582.0
1669,Paradise Films,1,850000000.0
1670,Paradox Spillefilm A/S,1,289847354.0
1671,Paragon Films Ltd.,2,334020299.0
1672,Parallel Films,1,13000000.0
1673,Paramount,1,13500000.0
1674,Paramount Classics,1,33231264.0
1675,Paramount Famous Lasky Corporation,1,369884651.0
1676,Paramount Famous Productions,1,858591.0
1677,Paramount Pictures,259,15851936205.0
1678,Paramount Vantage,1,38804615.0
1679,Parc Film,1,7553105.0
1680,Pariah Entertainment Group,2,34082508.0
1681,Paris Etolie Films,1,4541800.0
1682,Paris Film,3,15496665.0
1683,Park Avenue Productions,1,17092453.0
1684,Parkes/Lasker productions,1,5820015.0
1685,Parkwood Entertainment,1,33456317.0
1686,Participant Media,1,873260194.0
1687,Participant Productions,1,145570827.0
1688,Parts and Labor,2,19947738.0
1689,Party Productions,1,472370.0
1690,Parva Cinematografica,1,18000000.0
1691,Passion Pictures,1,11171900.0
1692,Patalex IV Productions Limited,1,27762648.0
1693,Pathe,1,369330363.0
1694,Pathe Productions,1,107071655.0
1695,Pathé,1,136766062.0
1696,Pathé Distribution,2,137589819.0
1697,Pathé Films,2,233555723.0
1698,Pathé Renn Productions,1,219417255.0
1699,Pathé!,1,5728213.0
1700,Pathé-Natan,1,88658655.0
1701,Paul Schiff Productions,1,44695.0
1702,Paul Short Productions,1,14000.0
1703,PeaceOut Productions,1,540152.0
1704,Pellicola,1,53647.0
1705,Peninsula Films,1,819939.0
1706,Penn Station Entertainment,1,8786375.0
1707,Penta Pictures,1,40084041.0
1708,Penthouse Films International,1,117758500.0
1709,Per Holst Filmproduktion,2,44023601.0
1710,Perathon Film-und Fernsehproduktions GmbH,1,20000000.0
1711,Periscope Entertainment,1,59520298.0
1712,Permut Presentations,2,68318609.0
1713,Persistent Entertainment,1,779137.0
1714,Persky-Bright Productions,1,3250000.0
1715,Peter McCarthy / Front Films,1,11000000.0
1716,Phaedra Cinema,1,164508066.0
1717,Phantom Films,2,311764032.0
1718,Phenomena,1,26144.0
1719,Phoenix Films,1,609524.0
1720,Picture Players Productions,1,26096852.0
1721,Pierce-Williams Entertainment,1,145000000.0
1722,Pindrop,1,64188367.0
1723,Pioneer L.D.C,1,21000000.0
1724,Pioneer Pictures Corporation,1,46770602.0
1725,Pixar Animation Studios,7,510090136.0
1726,Plan B Entertainment,2,25288513.0
1727,Plan B Productions,1,169801921.0
1728,Planet Film Productions,1,17709155.0
1729,Planet Productions,2,95179055.0
1730,Platinum Dunes,1,14200000.0
1731,Play Art,1,676698.0
1732,Playboy Enterprises,1,399.0
1733,Playtone,1,25800.0
1734,Plitt Theaters,1,6459020.0
1735,Plum Pictures,2,243036010.0
1736,PolyGram Audiovisuel,1,763847.0
1737,PolyGram Filmed Entertainment,14,644861716.0
1738,Polygon Pictures,1,6700000.0
1739,Polygram Filmed Entertainment,1,6834525.0
1740,Ponti-De Laurentiis Cinematografica,1,1044824.0
1741,Portrait Films,1,78000000.0
1742,Posa Films,1,539957.0
1743,Possible Films,1,966214.0
1744,Powercorp,1,20645327.0
1745,Praesens-Film,1,1153304495.0
1746,Prayer Flag Pictures,1,100914445.0
1747,Premise Media Corporation,1,17741298.0
1748,Prescience,1,35485056.0
1749,Pressman-Williams,1,12800000.0
1750,Primate Pictures,1,77112176.0
1751,Principle Entertainment,1,11384015.0
1752,Prism Entertainment Corporation,1,232380243.0
1753,Pro-ject Filmproduktion,2,81925989.0
1754,Process Media,1,55030051.0
1755,Process Productions,1,81381.0
1756,Procirep,5,220656918.0
1757,Prodigy Pictures,2,202496997.0
1758,Producciones Anhelo,1,2025238.0
1759,Producciones Yanco,1,551281.0
1760,Producers Releasing Corporation (PRC),2,124444681.0
1761,Production I.G,1,22707064.0
1762,Production I.G.,2,84261844.0
1763,Productions Sigma,1,13168027.0
1764,Produzione Doria,1,702354.0
1765,Produzioni De Sica,1,60328000.0
1766,Produzioni Europee Associati (PEA),2,58212107.0
1767,Produzioni Intersound,2,49960030.0
1768,Produções Cunha Telles,1,1031243.0
1769,Project Campo J.V.,1,15536328.0
1770,Projector Films,1,15489307.0
1771,Projektions-AG Union (PAGU),1,65464324.0
1772,Proletkult,1,319131050.0
1773,Promark Entertainment Group,1,10198357.0
1774,Prometheus Film Productions Ltd,1,71485043.0
1775,Promises Film Project,1,77741732.0
1776,Pronto Film,1,6.0
1777,Propaganda Films,9,878061484.0
1778,Prospero Pictures,1,11130889.0
1779,Provenance Pictures,1,1672730.0
1780,Providence Entertainment,1,100020092.0
1781,Provident Films,2,20989095.0
1782,Puella Films,1,97594140.0
1783,Puja Entertainment (India),2,80412664.0
1784,Punch 21 Productions,1,11000000.0
1785,Pure Flix Entertainment,2,14077291.0
1786,Purple Pictures,1,165478348.0
1787,Pyramide Productions,4,359882477.0
1788,Q Productions,1,302710615.0
1789,QKO,1,4505.0
1790,Quad Productions,1,63833449.0
1791,Quadra Entertainment,1,108000000.0
1792,Quanta Centro de Produções Cinematográficas,1,17393.0
1793,Quincy Jones-David Salzman Entertainment,1,136982834.0
1794,Quixote Films,1,23510601.0
1795,Qwerty Films,2,59657596.0
1796,R&C Produzioni,1,3102550.0
1797,R. D. Banshal & Co.,1,2724474.0
1798,R.D. Banshai & Co.,1,88880821.0
1799,R.O.C.,1,282358.0
1800,R.P. Productions,1,144216468.0
1801,RAI Radiotelevisione Italiana,4,136466330.0
1802,RAMCO,1,320170008.0
1803,REN-Mar Studios,1,22400154.0
1804,RK Entertainment,1,340312.0
1805,RKM 29,1,378827494.0
1806,RKO Pictures,3,415803349.0
1807,RKO Radio Pictures,47,4996644241.0
1808,"RKO Radio Pictures, Inc.",1,136150434.0
1809,RM Films International,1,63464861.0
1810,RT Features,1,18317151.0
1811,RabbitBandini Productions,2,143865338.0
1812,Radiant Film GmbH,1,21500000.0
1813,Radical Pictures,1,182379278.0
1814,Radiotelevisão Portuguesa (RTP),1,52099090.0
1815,Radius-TWC,1,102617.0
1816,Rai Cinema,7,1709132036.0
1817,Rai Cinemafiction,1,163794509.0
1818,Rainbow Shooting Star Pictures,1,40100000.0
1819,Rainmaker Entertainment,1,911466.0
1820,Rakontur,1,82169884.0
1821,Ralph M. Like Productions,1,55184721.0
1822,Rampart Films,1,1066981.0
1823,Ramsay Productions,1,3.0
1824,Rankin/Bass Productions,1,13204291.0
1825,Rasta International,1,62357900.0
1826,Rastar Films,1,35856053.0
1827,Rastar Pictures,3,42338798.0
1828,Raymond Stross Productions,1,75700498.0
1829,Razor Film Produktion GmbH,1,3878993.0
1830,Raíz Produções Cinematográficas,1,1296000.0
1831,Reckareckafilms,1,3447633.0
1832,Recorded Picture Company (RPC),1,11341016.0
1833,Rectangle Productions,1,3346257.0
1834,Red Bull Media House,1,6075.0
1835,Red Chillies Entertainment,1,57096190.0
1836,Red Giant Movies,1,126150.0
1837,Red Lion,1,95242.0
1838,Red Wine Pictures,1,27297451.0
1839,Red-horse Native,1,10278549.0
1840,Redeemable Features,1,7000000.0
1841,Reel FX Creative Studios,1,30418560.0
1842,Reeleyes Film,1,767820459.0
1843,Regal Films Inc.,1,1300000.0
1844,Regal films,1,232617430.0
1845,Regency Enterprises,26,2505526049.0
1846,Relativity Media,4,40895935.0
1847,Renaissance Films,2,77482414.0
1848,Renegade Pictures,1,4270000.0
1849,Renegade Worldwide,1,20416563.0
1850,Renn Productions,5,937936076.0
1851,Republic Entertainment International,1,5000000.0
1852,Republic Pictures,5,170805429.0
1853,Republic Pictures (I),2,958500915.0
1854,Republic of EPIC,1,10025571.0
1855,Rescued Media,1,1562546.0
1856,Reteitalia,1,25504513.0
1857,Reunion Pictures,2,3328391.0
1858,Revcom Télévision,1,32556119.0
1859,Revelations Entertainment,2,474843944.0
1860,Revere Pictures,1,490964.0
1861,Revolution Films,5,89523393.0
1862,Revolution Studios,3,77845392.0
1863,Revolutionary Eye LLC,1,19000000.0
1864,Rhino Films,1,16757163.0
1865,Rhône-Alpes Cinéma,4,1025236346.0
1866,Rich Animation Studios,1,9771658.0
1867,Richard-Oswald-Produktion,1,9612469.0
1868,Rigas Entertainment,1,5164404.0
1869,Rigas Kinostudija,1,2500431.0
1870,Rigel Entertainment,1,81368.0
1871,Rigel Independent Entertainment,1,7200039.0
1872,Ritz-Carlton Pictures,1,378667.0
1873,River Road Entertainment,3,357201194.0
1874,Riviera Films,1,215529201.0
1875,Road Movies Filmproduktion,2,153333871.0
1876,Road Movies Filmproduktion GmbH,3,60152200.0
1877,Robert Patrick Productions,1,25000000.0
1878,Robert Simonds Productions,1,57269863.0
1879,Robert Stigwood Organization (RSO),3,72879782.0
1880,Robert Stone Productions,1,140161792.0
1881,Robert Wise Productions,1,956019788.0
1882,Rockers Film Corporation,1,38200000.0
1883,Roddenberry Entertainment,1,18144030.0
1884,Rogue Pictures,3,76089789.0
1885,Rolin Films,1,1622164.0
1886,Rolling M. Productions,1,770132.0
1887,Romania Film,1,58785180.0
1888,Rome Paris Films,1,163000.0
1889,Romulus Films,2,34700000.0
1890,Rosa Filmes,1,19300000.0
1891,Ross Hunter Productions Inc.,1,1600000.0
1892,Roxbury Films,1,6916869.0
1893,Roxy Film,3,88970918.0
1894,Roxy Films,1,1978592.0
1895,Roy Del Ruth Productions,1,1750000.0
1896,Royal Oaks Entertainment,1,13446769.0
1897,Royal Oaks Entertainment Inc.,1,104303851.0
1898,Ruby in Paradise,1,1001437.0
1899,Ruckus Films,1,1663931.0
1900,Rundfunk Berlin-Brandenburg (RBB),1,8262833.0
1901,Running With Scissors,1,59192128.0
1902,Rusconi Film,1,1081.0
1903,Russ-Arts,1,58405313.0
1904,Rysher Entertainment,3,79938388.0
1905,Révillon Frères,1,70000000.0
1906,SBS,1,1221366.0
1907,SE8 Group,1,1535558.0
1908,SF Film,1,1137421.0
1909,SIA Advertising,1,7000000.0
1910,SK Films,1,496000.0
1911,SKM,1,24793509.0
1912,SLB Films,1,336472.0
1913,SLM Production Group,3,72857243.0
1914,SP Entertainments,1,3100000.0
1915,SPVision,1,500000.0
1916,SRO Pictures,1,13818181.0
1917,SVT,1,46216641.0
1918,SVT Drama,4,100466216.0
1919,Saban Entertainment,2,93894027.0
1920,Safady Entertainment,1,20300000.0
1921,Sage Productions,1,26632.0
1922,Sahamongkolfilm Co.,2,4079632.0
1923,Sahara One Motion Pictures,1,1156000.0
1924,Sai Enterprise,1,603900354.0
1925,Saltmill,1,1641825.0
1926,Salty Features,1,288347692.0
1927,Samsa Film,1,15000000.0
1928,Samsung Entertainment,1,18634643.0
1929,Samuel Bronston Productions,1,184890.0
1930,Samuel Fuller Productions,1,100.0
1931,Samuel Goldwyn Company,2,24949053.0
1932,"Samuel Goldwyn Company, The",12,1578663648.0
1933,Sandler Institutional Films,1,86362372.0
1934,Sandollar Productions,2,77164515.0
1935,Sandrews,3,46748275.0
1936,Sandy Howard Productions,1,237113184.0
1937,Santa Clara Productions,1,17218023.0
1938,Santa Fe Productions,1,346147658.0
1939,Santana Pictures Corporation,1,30000000.0
1940,Sara Films,1,470490832.0
1941,Sat.1,1,111127553.0
1942,Saturn Films,2,94027476.0
1943,Satyajit Ray Productions,1,16000.0
1944,Savoy Pictures,4,27965893.0
1945,Scala Productions,2,105193156.0
1946,Schramm Film Koerner & Weber,1,226904017.0
1947,Scorpio,1,4900000.0
1948,Scott Free Productions,1,282000.0
1949,Scott Rudin Productions,2,640661498.0
1950,Scottish Screen,1,37710610.0
1951,Scout Productions,1,75902208.0
1952,Screen Australia,3,216735619.0
1953,Screen Gems,7,524156874.0
1954,Screen Gems Television,1,11000000.0
1955,"Screen Gems, Inc.",1,5000000.0
1956,Screen Guild Productions,1,50365377.0
1957,Screen West Midlands,1,6670712.0
1958,Seasonal Film Corporation,1,6800000.0
1959,Section Eight,1,773228.0
1960,Security Pictures,1,173930596.0
1961,Sedic International,1,1500000.0
1962,SeeThink Films,1,44000000.0
1963,Segal-Tokofsky Productions Inc.,1,27092880.0
1964,Selmur Productions,1,10000000.0
1965,Selznick International Pictures,1,63463.0
1966,Senator Film Produktion,2,56779482.0
1967,Seoul Films,1,58840.0
1968,Sepia Films,1,142337240.0
1969,September Dawn,1,18197398.0
1970,Serenade Films,1,181674817.0
1971,Serendipity Point Films,2,9413085.0
1972,Serpent Films Productions,1,7644937.0
1973,Seven Arts Productions,4,504583198.0
1974,Shakespeare Film Company,1,119000410.0
1975,Shakey Pictures,1,6660333.0
1976,Shanghai Kid Films,1,29541790.0
1977,Shangri-La Entertainment,1,42064105.0
1978,Shapiro-Glickenhaus Entertainment,2,938475738.0
1979,Shaw Brothers,9,242471036.0
1980,Sherwood,1,7000000.0
1981,Sherwood Productions,1,53977250.0
1982,Shochiku,1,5802422.0
1983,"Shochiku Co., Ltd.",1,5761917.0
1984,Shochiku Company,4,722958904.0
1985,Shochiku-Fuji Company,1,4557214.0
1986,Shooting Gallery,3,55804282.0
1987,Shoreline Entertainment,1,1410778.0
1988,ShowTime,1,500.0
1989,Shree Venkatesh Films,1,215283742.0
1990,Shôchiku Eiga,12,1002070466.0
1991,Si Litvinoff Film Production,1,141047179.0
1992,Sideshow Pictures,1,124494.0
1993,Sidney Kimmel Entertainment,3,25447362.0
1994,Sidus Pictures,1,151161491.0
1995,Sigmund Neufeld Productions,1,41325328.0
1996,Signature Pictures,2,48097323.0
1997,Silent Films Inc.,1,9188.0
1998,Silent Hill DCP Inc.,1,77920346.0
1999,Silent Night Releasing Corporation,1,155545279.0
2000,Silver Films,2,226658044.0
2001,Silver Pictures,10,563751138.0
2002,Silver Screen Partners,3,55324798.0
2003,Silver Screen Partners II,1,16393000.0
2004,Silver Screen Partners III,4,99736251.0
2005,SilverLight Entertainment,1,13092000.0
2006,Silverscreen Films,1,50353002.0
2007,Silverwood Films,1,3106559.0
2008,Simcom Limited,2,19165888.0
2009,Siriol Productions,1,88100000.0
2010,Sirk Productions,1,25000.0
2011,Site B,1,52882018.0
2012,Skyline Film & Television,1,38261.0
2013,Slaughter FX,1,37151.0
2014,Slovenská filmová tvorba Koliba (SFT),1,134.0
2015,Small Form Films,1,1519557910.0
2016,Smokescreen Inc.,1,62852.0
2017,Smokewood Entertainment,1,26121638.0
2018,Smokewood Entertainment Group,1,769653595.0
2019,Snoot Entertainment,1,1776935.0
2020,Società Europea Films Internazionali Cinematografica (SEFI),1,1826705.0
2021,Société Française de Production (SFP),2,626090.0
2022,Société Nouvelle Cinévog,1,12314651.0
2023,Société Nouvelle Pathé Cinéma,1,70136369.0
2024,Société Nouvelle de Cinématographie,3,280175049.0
2025,Sofica Europacorp,2,42471523.0
2026,Sogetel,1,10920544.0
2027,Solar Films inc.,1,10422387.0
2028,Solar Productions,1,3.0
2029,Sonar Entertainment,1,9027600.0
2030,Sonet Film AB,3,232012837.0
2031,Sonnis,1,258022233.0
2032,Sony Picture Imageworks,1,11500000.0
2033,Sony Pictures,1,18928.0
2034,Sony Pictures Animation,2,261692744.0
2035,Sony Pictures Classics,8,479006610.0
2036,Sony Pictures Home Entertainment,2,430221377.0
2037,Soprofilms,1,27206120.0
2038,Soraya Intercine Film PT,1,3003.0
2039,Sound Venture Productions,1,149337.0
2040,Soureh Cinema,1,610792.0
2041,South Pacific Pictures,2,166063879.0
2042,Sovereign Pictures,1,25482931.0
2043,Sovexportfilm,1,5380251.0
2044,Sovkino,1,22000000.0
2045,Soyuzmultfilm,3,6533869.0
2046,SpA Cinematografica,1,14899417.0
2047,Space Films Polytechna,1,631083.0
2048,Sparklight Films,1,98900000.0
2049,Speak Productions,1,2434658.0
2050,Special Edition Films,1,1784763.0
2051,Spheeris Films Inc.,1,7000000.0
2052,Spin Prods. LLC,1,61255921.0
2053,Spinning Owls Productions,1,343471816.0
2054,Spitfire Productions,1,4104962.0
2055,Splendid Film,2,78231.0
2056,Splendid Pictures,1,37095657.0
2057,Spring Creek Productions,1,50892160.0
2058,Spring Films,2,137120384.0
2059,Spyglass Entertainment,5,282531485.0
2060,Square Enix,1,15431177.0
2061,Sri Venkateswara Cine Chitra,1,6490401.0
2062,Sridevi Movies,1,5500000.0
2063,St. Michael Finance Limited,1,20666667.0
2064,Stag Films,1,753808.0
2065,Stage 6 Films,1,66980456.0
2066,Stand See,1,20060051.0
2067,Stanley Kramer Productions,5,182701534.0
2068,Stanley Kubrick Productions,2,120229890.0
2069,Star Overseas,1,137460.0
2070,Star Partners II Ltd.,1,320145693.0
2071,Star-Film,1,19000000.0
2072,Starway International Inc.,1,13609396.0
2073,Starz Animation,1,7938872.0
2074,Status Media & Entertainment,1,500000.0
2075,Steamroller Productions,1,2336172.0
2076,Steel Mill Pictures,1,194168700.0
2077,Steelyard Pictures,1,1.0
2078,Steen Herdel Filmproduktion,1,1339650.0
2079,Stefano Film,2,44851976.0
2080,Stephanie Germain Productions,1,21164799.0
2081,Steve White Productions,1,159773545.0
2082,Stick Figure Productions,1,49830607.0
2083,Stillking Films,1,102854431.0
2084,Stolen Car Productions,1,164433867.0
2085,Stone Group Pictures,1,1750301.0
2086,Strand Productions,1,50363790.0
2087,Strike Entertainment,1,823258.0
2088,Studio 37,1,136621271.0
2089,Studio 4°C,2,2349616.0
2090,Studio Babelsberg,5,596459260.0
2091,Studio Canal,2,7016508.0
2092,Studio Eight Productions,1,114194847.0
2093,Studio Ghibli,4,32047415.0
2094,Studio Hamburg Filmproduktion,1,424988211.0
2095,Studio Khara,1,32935319.0
2096,Studio Ortodoks,1,4588176.0
2097,Studio Trite,2,77827038.0
2098,StudioCanal,15,869886914.0
2099,Subafilms,1,45300000.0
2100,Subterranean Films,1,1458709.0
2101,Suburban Tempe Company,1,251171807.0
2102,Sullivan Entertainment,1,6045657.0
2103,Sullivan Street Productions,1,15473333.0
2104,Summit Entertainment,9,232274867.0
2105,Sun Entertainment Culture,1,1133031.0
